"","state.name","date","pollster","grade","samplesize","population","clinton","trump","poll_id","question_id","state"
"7779","Ohio","11/1/16","SurveyMonkey","C-",2393,"lv",42,46,48449,75919,"OH"
"7780","Illinois","7/11/16","Basswood Research","C+",NA,"lv",46.4,32.5,44748,68432,"IL"
"7781","Arizona","10/17/16","Google Consumer Surveys","B",629,"lv",41.78,31.4,47106,73739,"AZ"
"7782","Nebraska","10/3/16","Ipsos","A-",241,"lv",33.32,48.55,46841,73287,"NE"
"7783","Pennsylvania","7/26/16","Suffolk University","B+",500,"lv",46,37,44704,68303,"PA"
"7784","South Carolina","10/29/16","SurveyMonkey","C-",1588,"lv",44,45,48061,75190,"SC"
"7785","Oklahoma","10/30/16","SurveyMonkey","C-",737,"lv",32,56,48165,75434,"OK"
"7786","Oklahoma","10/3/16","Ipsos","A-",432,"lv",36,51.26,46850,73296,"OK"
"7787","Florida","10/22/16","Google Consumer Surveys","B",911,"lv",36.07,39.16,47365,74402,"FL"
"7788","Colorado","10/17/16","Google Consumer Surveys","B",600,"lv",44.08,25.6,47108,73741,"CO"
"7789","Rhode Island","10/6/16","Google Consumer Surveys","B",51,"lv",52.2,25.04,46725,73029,"RI"
"7790","Nevada","8/3/16","YouGov","B",993,"lv",43,41,44785,68579,"NV"
"7791","Georgia","10/30/16","SurveyMonkey","C-",2722,"lv",45,45,48139,75408,"GA"
"7792","Hawaii","10/6/16","Google Consumer Surveys","B",67,"lv",49.42,29.17,46697,73001,"HI"
"7793","Mississippi","10/12/16","Google Consumer Surveys","B",212,"lv",22.04,53.32,46981,73470,"MS"
"7794","Tennessee","10/30/16","SurveyMonkey","C-",905,"lv",41,50,48171,75440,"TN"
"7795","Illinois","10/31/16","SurveyMonkey","C-",1120,"lv",52,37,48282,75649,"IL"
"7796","New Jersey","10/30/16","SurveyMonkey","C-",823,"lv",54,38,48159,75428,"NJ"
"7797","Indiana","7/20/16","Tarrance Group","B",503,"rv",36,50,44693,68290,"IN"
"7798","Kansas","10/27/16","SurveyMonkey","C-",1176,"lv",36,47,47810,74833,"KS"
"7799","Arkansas","10/22/16","SurveyMonkey","C-",570,"lv",34,53,47559,74449,"AR"
"7800","Missouri","10/30/16","SurveyMonkey","C-",774,"lv",39,48,48154,75423,"MO"
"7801","New Mexico","10/3/16","Ipsos","A-",157,"lv",43.87,36.38,46845,73291,"NM"
"7802","Oklahoma","10/12/16","Google Consumer Surveys","B",216,"lv",33.66,44.49,46992,73481,"OK"
"7803","Connecticut","10/3/16","Ipsos","A-",505,"lv",53,36.07,46822,73268,"CT"
"7804","North Dakota","10/21/16","SurveyMonkey","C-",339,"lv",31,49,47507,74299,"ND"
"7805","Arkansas","10/29/16","SurveyMonkey","C-",475,"lv",38,52,48024,75153,"AR"
"7806","South Carolina","10/28/16","SurveyMonkey","C-",1762,"lv",43,45,47923,74979,"SC"
"7807","Minnesota","10/17/16","Google Consumer Surveys","B",596,"lv",35.95,28.73,47126,73759,"MN"
"7808","New Hampshire","10/3/16","Ipsos","A-",184,"lv",46.23,41.64,46843,73289,"NH"
"7809","North Carolina","11/1/16","SurveyMonkey","C-",2765,"lv",48,41,48447,75917,"NC"
"7810","Massachusetts","10/6/16","Ipsos","A-",598,"lv",54.07,28.57,46835,73281,"MA"
"7811","Ohio","8/18/16","YouGov","B",997,"lv",46,40,44903,68879,"OH"
"7812","Delaware","10/21/16","SurveyMonkey","C-",528,"lv",52,34,47481,74273,"DE"
"7813","Colorado","7/10/16","Monmouth University","A+",404,"lv",48,35,44575,67925,"CO"
"7814","Louisiana","10/3/16","Ipsos","A-",473,"lv",35.98,49.16,46832,73278,"LA"
"7815","Florida","8/19/16","Cherry Communications","C",608,"lv",41,44,44983,69017,"FL"
"7816","Iowa","10/3/16","Ipsos","A-",382,"lv",44.74,44.49,46829,73275,"IA"
"7817","New Mexico","10/12/16","Google Consumer Surveys","B",214,"lv",40.3,22.32,46988,73477,"NM"
"7818","Michigan","11/1/16","SurveyMonkey","C-",2748,"lv",44,42,48436,75906,"MI"
"7819","Indiana","10/17/16","Google Consumer Surveys","B",717,"lv",35.95,33.04,47118,73751,"IN"
"7820","Louisiana","10/12/16","Google Consumer Surveys","B",280,"lv",25.82,49.54,46974,73463,"LA"
"7821","Maine","10/22/16","SurveyMonkey","C-",410,"lv",52,35,47575,74465,"ME"
"7822","Indiana","10/31/16","SurveyMonkey","C-",923,"lv",35,52,48283,75650,"IN"
"7823","Maryland","10/29/16","SurveyMonkey","C-",695,"lv",63,27,48041,75170,"MD"
"7824","North Carolina","10/17/16","Google Consumer Surveys","B",648,"lv",37.81,38.07,47130,73763,"NC"
"7825","Connecticut","10/30/16","SurveyMonkey","C-",753,"lv",52,38,48135,75404,"CT"
"7826","Virginia","10/12/16","SurveyMonkey","C-",1644,"lv",49,38,47029,73544,"VA"
"7827","California","10/31/16","SurveyMonkey","C-",2528,"lv",56,29,48273,75640,"CA"
"7828","Virginia","10/30/16","SurveyMonkey","C-",1942,"lv",48,40,48175,75444,"VA"
"7829","Missouri","8/8/16","Public Policy Polling","B+",947,"lv",42,45,44880,68812,"MO"
"7830","West Virginia","10/3/16","Ipsos","A-",153,"lv",40.71,53.95,46860,73306,"WV"
"7831","Wisconsin","10/12/16","SurveyMonkey","C-",1076,"lv",43,38,47030,73545,"WI"
"7832","Wisconsin","10/31/16","SurveyMonkey","C-",1568,"lv",45,43,48318,75685,"WI"
"7833","Louisiana","10/29/16","SurveyMonkey","C-",470,"lv",37,51,48039,75168,"LA"
"7834","Iowa","10/30/16","SurveyMonkey","C-",1226,"lv",37,47,48144,75413,"IA"
"7835","Arkansas","10/28/16","SurveyMonkey","C-",484,"lv",39,52,47886,74942,"AR"
"7836","South Carolina","8/16/16","Gravis Marketing","B-",768,"rv",37,41,44905,68884,"SC"
"7837","Alaska","10/21/16","SurveyMonkey","C-",443,"lv",31,46,47474,74266,"AK"
"7838","Nevada","10/22/16","SurveyMonkey","C-",1041,"lv",44,44,47584,74474,"NV"
"7839","Montana","9/26/16","Ipsos","A-",149,"lv",34.26,57.98,46656,72950,"MT"
"7840","Maryland","10/28/16","SurveyMonkey","C-",740,"lv",63,27,47903,74959,"MD"
"7841","Minnesota","10/29/16","SurveyMonkey","C-",805,"lv",47,37,48044,75173,"MN"
"7842","Missouri","10/17/16","Google Consumer Surveys","B",587,"lv",37.53,34.42,47127,73760,"MO"
"7843","Utah","10/29/16","SurveyMonkey","C-",1057,"lv",30,34,48065,75194,"UT"
"7844","Michigan","10/17/16","Google Consumer Surveys","B",637,"lv",37.41,28.49,47125,73758,"MI"
"7845","Florida","10/10/16","Ipsos","A-",1019,"lv",47.57,41.81,46824,73270,"FL"
"7846","Pennsylvania","9/23/16","Gravis Marketing","B-",949,"lv",46,43,46154,72152,"PA"
"7847","Washington","10/30/16","SurveyMonkey","C-",807,"lv",54,34,48176,75445,"WA"
"7848","Alabama","9/29/16","Ipsos","A-",353,"lv",36.51,56.76,46633,72927,"AL"
"7849","Pennsylvania","8/26/16","Public Policy Polling","B+",1194,"lv",48,43,45263,69616,"PA"
"7850","Rhode Island","10/21/16","SurveyMonkey","C-",488,"lv",49,37,47512,74304,"RI"
"7851","Iowa","7/14/16","YouGov","B",998,"lv",39,40,44609,68015,"IA"
"7852","North Carolina","10/24/16","SurveyMonkey","C-",1797,"lv",48,43,47689,74665,"NC"
"7853","Maine","10/27/16","SurveyMonkey","C-",386,"lv",50,38,47813,74836,"ME"
"7854","South Carolina","10/22/16","SurveyMonkey","C-",2223,"lv",43,45,47596,74486,"SC"
"7855","New Mexico","10/11/16","Zia Poll","",1536,"lv",46,36,46953,73441,"NM"
"7856","Michigan","10/23/16","Mitchell Research & Communications","D",1241,"lv",49,41,47321,74039,"MI"
"7857","Oregon","7/11/16","Clout Research/Wenzel Strategies","C-",701,"lv",43.1,39.7,44698,68296,"OR"
"7858","Texas","10/10/16","Ipsos","A-",422,"lv",31.57,57,46856,73302,"TX"
"7859","Nebraska","10/22/16","SurveyMonkey","C-",513,"lv",32,51,47583,74473,"NE"
"7860","Pennsylvania","10/31/16","SurveyMonkey","C-",2454,"lv",46,43,48307,75674,"PA"
"7861","Massachusetts","10/29/16","SurveyMonkey","C-",797,"lv",58,29,48042,75171,"MA"
"7862","South Carolina","10/27/16","SurveyMonkey","C-",1764,"lv",42,46,47834,74857,"SC"
"7863","Nevada","10/27/16","SurveyMonkey","C-",887,"lv",43,43,47822,74845,"NV"
"7864","Georgia","10/29/16","SurveyMonkey","C-",2678,"lv",44,45,48031,75160,"GA"
"7865","Montana","10/6/16","Google Consumer Surveys","B",158,"lv",32.1,40.84,46712,73016,"MT"
"7866","Kentucky","10/30/16","SurveyMonkey","C-",635,"lv",35,56,48146,75415,"KY"
"7867","Missouri","9/29/16","Ipsos","A-",478,"lv",37.05,48.7,46655,72949,"MO"
"7868","Michigan","10/24/16","SurveyMonkey","C-",1787,"lv",44,41,47678,74654,"MI"
"7869","Florida","10/24/16","SurveyMonkey","C-",3129,"lv",47,44,47665,74641,"FL"
"7870","Kansas","10/12/16","Google Consumer Surveys","B",264,"lv",45.87,26.74,46972,73461,"KS"
"7871","Montana","10/21/16","SurveyMonkey","C-",475,"lv",35,52,47499,74291,"MT"
"7872","Oregon","10/30/16","SurveyMonkey","C-",934,"lv",51,36,48166,75435,"OR"
"7873","Nevada","7/8/16","Monmouth University","A+",408,"lv",45,41,44538,67816,"NV"
"7874","Georgia","10/6/16","Ipsos","A-",645,"lv",41.51,50.04,46825,73271,"GA"
"7875","New York","10/30/16","SurveyMonkey","C-",1755,"lv",58,32,48161,75430,"NY"
"7876","Colorado","7/8/16","Harper Polling","B-",500,"lv",45,38,44564,67885,"CO"
"7877","Nebraska","10/29/16","SurveyMonkey","C-",440,"lv",33,52,48048,75177,"NE"
"7878","Virginia","10/6/16","Ipsos","A-",884,"lv",49.22,38.8,46858,73304,"VA"
"7879","Kentucky","9/29/16","Ipsos","A-",370,"lv",37.27,57.06,46647,72941,"KY"
"7880","Utah","10/28/16","SurveyMonkey","C-",1078,"lv",30,33,47927,74983,"UT"
"7881","North Dakota","10/6/16","Google Consumer Surveys","B",58,"lv",13.34,63.29,46714,73018,"ND"
"7882","Illinois","10/3/16","Ipsos","A-",601,"lv",57.49,31.29,46643,72937,"IL"
"7883","New York","10/3/16","Ipsos","A-",714,"lv",54.76,31.07,46662,72956,"NY"
"7884","Florida","11/1/16","SurveyMonkey","C-",3600,"lv",47,45,48423,75893,"FL"
"7885","Virginia","10/29/16","SurveyMonkey","C-",1929,"lv",49,39,48067,75196,"VA"
"7886","Illinois","10/30/16","SurveyMonkey","C-",997,"lv",53,36,48142,75411,"IL"
"7887","New Jersey","10/29/16","SurveyMonkey","C-",719,"lv",55,36,48051,75180,"NJ"
"7888","Alabama","10/29/16","SurveyMonkey","C-",503,"lv",37,52,48021,75150,"AL"
"7889","Texas","10/31/16","SurveyMonkey","C-",2322,"lv",42,47,48312,75679,"TX"
"7890","Hawaii","10/21/16","SurveyMonkey","C-",459,"lv",49,34,47484,74276,"HI"
"7891","New York","8/6/16","Gravis Marketing","B-",1717,"rv",48,34,44829,68679,"NY"
"7892","Minnesota","10/28/16","SurveyMonkey","C-",773,"lv",46,37,47906,74962,"MN"
"7893","California","10/10/16","Ipsos","A-",553,"lv",65.89,22.37,46820,73266,"CA"
"7894","Massachusetts","10/28/16","SurveyMonkey","C-",796,"lv",58,29,47904,74960,"MA"
"7895","Arkansas","10/27/16","SurveyMonkey","C-",446,"lv",37,53,47797,74820,"AR"
"7896","Colorado","10/31/16","SurveyMonkey","C-",1927,"lv",44,40,48274,75641,"CO"
"7897","Arizona","10/31/16","SurveyMonkey","C-",1748,"lv",44,43,48271,75638,"AZ"
"7898","Missouri","10/22/16","SurveyMonkey","C-",797,"lv",37,49,47581,74471,"MO"
"7899","Wisconsin","10/17/16","Google Consumer Surveys","B",725,"lv",38.22,28.86,47151,73784,"WI"
"7900","Alaska","10/6/16","Google Consumer Surveys","B",60,"lv",29.97,27.17,46686,72990,"AK"
"7901","Louisiana","10/22/16","SurveyMonkey","C-",435,"lv",38,53,47574,74464,"LA"
"7902","Maryland","10/27/16","SurveyMonkey","C-",696,"lv",63,27,47814,74837,"MD"
"7903","Virginia","10/28/16","SurveyMonkey","C-",2089,"lv",48,38,47929,74985,"VA"
"7904","New Jersey","10/6/16","Ipsos","A-",953,"lv",49.93,32.23,46844,73290,"NJ"
"7905","New Hampshire","7/20/16","Praecones Analytica","",1166,"rv",38.5,47.9,44685,68248,"NH"
"7906","Louisiana","10/28/16","SurveyMonkey","C-",423,"lv",38,51,47901,74957,"LA"
"7907","Missouri","10/29/16","SurveyMonkey","C-",649,"lv",39,47,48046,75175,"MO"
"7908","Tennessee","10/12/16","Google Consumer Surveys","B",406,"lv",31.08,43,46998,73487,"TN"
"7909","Ohio","10/31/16","SurveyMonkey","C-",2004,"lv",41,46,48304,75671,"OH"
"7910","Maryland","9/29/16","Ipsos","A-",508,"lv",53.07,31.74,46650,72944,"MD"
"7911","Georgia","7/3/16","Lake Research Partners","B+",600,"lv",41,40,44677,68227,"GA"
"7912","South Carolina","10/12/16","Google Consumer Surveys","B",344,"lv",29.99,44.27,46996,73485,"SC"
"7913","Vermont","10/21/16","SurveyMonkey","C-",446,"lv",54,23,47518,74310,"VT"
"7914","Florida","8/2/16","Suffolk University","B+",500,"lv",43.2,38.8,44768,68499,"FL"
"7915","Arizona","9/29/16","Ipsos","A-",617,"lv",42.22,49.06,46634,72928,"AZ"
"7916","Maine CD-2","8/18/16","Maine People's Resource Center","C",399,"lv",37.8,33.6,45798,71485,"ME"
"7917","California","10/30/16","SurveyMonkey","C-",2316,"lv",56,29,48133,75402,"CA"
"7918","Indiana","10/30/16","SurveyMonkey","C-",790,"lv",36,51,48143,75412,"IN"
"7919","South Dakota","10/21/16","SurveyMonkey","C-",377,"lv",32,52,47514,74306,"SD"
"7920","New Jersey","10/17/16","Google Consumer Surveys","B",792,"lv",41.22,32.52,47134,73767,"NJ"
"7921","New Jersey","10/28/16","SurveyMonkey","C-",724,"lv",55,35,47913,74969,"NJ"
"7922","Georgia","10/28/16","SurveyMonkey","C-",2665,"lv",44,46,47893,74949,"GA"
"7923","Illinois","10/22/16","SurveyMonkey","C-",1274,"lv",52,34,47569,74459,"IL"
"7924","Alaska","8/20/16","SurveyMonkey","C-",989,"rv",31,38,45344,70550,"AK"
"7925","Virginia","10/22/16","SurveyMonkey","C-",2739,"lv",48,39,47602,74492,"VA"
"7926","Michigan","10/31/16","SurveyMonkey","C-",2362,"lv",44,43,48291,75658,"MI"
"7927","West Virginia","10/21/16","SurveyMonkey","C-",379,"lv",29,61,47521,74313,"WV"
"7928","Rhode Island","9/30/16","Google Consumer Surveys","B",57,"lv",44.76,28.48,46498,72696,"RI"
"7929","Missouri","10/28/16","SurveyMonkey","C-",671,"lv",39,46,47908,74964,"MO"
"7930","Iowa","10/22/16","SurveyMonkey","C-",1337,"lv",41,44,47571,74461,"IA"
"7931","Nebraska","10/28/16","SurveyMonkey","C-",412,"lv",32,52,47910,74966,"NE"
"7932","Idaho","10/6/16","Google Consumer Surveys","B",150,"lv",24.82,32.89,46699,73003,"ID"
"7933","Delaware","9/26/16","Ipsos","A-",131,"lv",46.26,35.62,46639,72933,"DE"
"7934","Kentucky","10/12/16","Google Consumer Surveys","B",328,"lv",29.49,41.89,46973,73462,"KY"
"7935","Connecticut","9/19/16","Ipsos","A-",455,"lv",52.01,34.09,46342,72470,"CT"
"7936","Tennessee","10/29/16","SurveyMonkey","C-",702,"lv",40,51,48063,75192,"TN"
"7937","Oregon","9/29/16","Ipsos","A-",483,"lv",51.33,36,46667,72961,"OR"
"7938","Maine","9/26/16","Ipsos","A-",266,"lv",45.94,33.06,46649,72943,"ME"
"7939","North Carolina","10/31/16","SurveyMonkey","C-",2292,"lv",48,42,48302,75669,"NC"
"7940","South Dakota","9/19/16","Ipsos","A-",105,"lv",31.67,46.8,46373,72501,"SD"
"7941","District of Columbia","9/30/16","Google Consumer Surveys","B",64,"lv",62.21,9.8,46466,72664,"DC"
"7942","Nebraska","10/6/16","Google Consumer Surveys","B",233,"lv",26.88,39.06,46715,73019,"NE"
"7943","Maine CD-1","8/18/16","Maine People's Resource Center","C",442,"lv",45.2,30.9,45797,71484,"ME"
"7944","Alabama","10/28/16","SurveyMonkey","C-",485,"lv",35,55,47883,74939,"AL"
"7945","Ohio","10/17/16","Google Consumer Surveys","B",865,"lv",33.83,38.97,47138,73771,"OH"
"7946","Massachusetts","10/22/16","SurveyMonkey","C-",787,"lv",60,29,47577,74467,"MA"
"7947","Connecticut","10/29/16","SurveyMonkey","C-",616,"lv",51,38,48027,75156,"CT"
"7948","Utah","10/22/16","SurveyMonkey","C-",1069,"lv",29,32,47600,74490,"UT"
"7949","Iowa","10/12/16","Google Consumer Surveys","B",359,"lv",32.59,35.59,46968,73457,"IA"
"7950","Washington","10/29/16","SurveyMonkey","C-",698,"lv",54,34,48068,75197,"WA"
"7951","Montana","8/20/16","SurveyMonkey","C-",999,"rv",31,44,45368,70574,"MT"
"7952","Washington","9/22/16","Ipsos","A-",496,"lv",48.94,35.28,46378,72506,"WA"
"7953","Tennessee","9/29/16","Ipsos","A-",557,"lv",33.86,48.57,46671,72965,"TN"
"7954","North Dakota","8/20/16","SurveyMonkey","C-",549,"rv",26,51,45376,70582,"ND"
"7955","New York","10/29/16","SurveyMonkey","C-",1645,"lv",57,33,48053,75182,"NY"
"7956","Alabama","10/22/16","SurveyMonkey","C-",486,"lv",36,52,47556,74446,"AL"
"7957","Missouri","7/23/16","Mason-Dixon Polling & Research, Inc.","B+",625,"lv",41,40,44706,68310,"MO"
"7958","Idaho","9/26/16","Ipsos","A-",197,"lv",31.01,55.22,46642,72936,"ID"
"7959","Texas","10/17/16","Google Consumer Surveys","B",1163,"lv",33.31,40.79,47146,73779,"TX"
"7960","Mississippi","9/26/16","Ipsos","A-",198,"lv",39.96,51.09,46654,72948,"MS"
"7961","Washington","10/28/16","SurveyMonkey","C-",745,"lv",53,34,47930,74986,"WA"
"7962","Utah","10/27/16","SurveyMonkey","C-",988,"lv",30,33,47838,74861,"UT"
"7963","Ohio","10/12/16","SurveyMonkey","C-",1307,"lv",41,44,47026,73541,"OH"
"7964","Pennsylvania","10/30/16","SurveyMonkey","C-",2177,"lv",47,42,48167,75436,"PA"
"7965","Wisconsin","10/30/16","SurveyMonkey","C-",1271,"lv",44,42,48178,75447,"WI"
"7966","Arizona","10/12/16","SurveyMonkey","C-",1028,"lv",41,44,47016,73531,"AZ"
"7967","Illinois","10/29/16","SurveyMonkey","C-",911,"lv",52,35,48034,75163,"IL"
"7968","Alabama","10/12/16","Google Consumer Surveys","B",373,"lv",19.61,54.78,46957,73446,"AL"
"7969","West Virginia","10/6/16","Google Consumer Surveys","B",78,"lv",27.41,50.21,46735,73039,"WV"
"7970","Connecticut","10/12/16","Google Consumer Surveys","B",262,"lv",48.96,27.69,46962,73451,"CT"
"7971","Illinois","10/28/16","SurveyMonkey","C-",1003,"lv",52,35,47896,74952,"IL"
"7972","Kansas","9/26/16","Ipsos","A-",374,"lv",34.85,55.3,46646,72940,"KS"
"7973","Oklahoma","10/29/16","SurveyMonkey","C-",519,"lv",32,55,48057,75186,"OK"
"7974","South Dakota","10/6/16","Google Consumer Surveys","B",65,"lv",32.71,36.87,46727,73031,"SD"
"7975","Oregon","10/29/16","SurveyMonkey","C-",809,"lv",51,36,48058,75187,"OR"
"7976","Oklahoma","10/22/16","SurveyMonkey","C-",573,"lv",31,55,47592,74482,"OK"
"7977","Georgia","8/6/16","JMC Enterprises","C",615,"lv",44,37,44789,68585,"GA"
"7978","Arkansas","10/6/16","Google Consumer Surveys","B",180,"lv",34.69,40.24,46688,72992,"AR"
"7979","New Jersey","10/22/16","SurveyMonkey","C-",703,"lv",53,35,47586,74476,"NJ"
"7980","Nevada","9/26/16","Ipsos","A-",342,"lv",46.23,42.29,46658,72952,"NV"
"7981","Vermont","10/6/16","Google Consumer Surveys","B",47,"lv",57.02,16.11,46732,73036,"VT"
"7982","West Virginia","9/26/16","Ipsos","A-",165,"lv",36.37,55.31,46677,72971,"WV"
"7983","Florida","10/31/16","SurveyMonkey","C-",3356,"lv",47,45,48278,75645,"FL"
"7984","Washington","10/22/16","SurveyMonkey","C-",782,"lv",51,34,47603,74493,"WA"
"7985","South Dakota","8/20/16","SurveyMonkey","C-",809,"rv",29,43,45383,70589,"SD"
"7986","Virginia","10/27/16","SurveyMonkey","C-",2005,"lv",48,39,47840,74863,"VA"
"7987","Vermont","6/27/16","Fairbank, Maslin, Maullin, Metz & Associates","B-",600,"rv",39,24,44514,67763,"VT"
"7988","New Hampshire","10/21/16","SurveyMonkey","C-",779,"lv",49,37,47502,74294,"NH"
"7989","New York","10/28/16","SurveyMonkey","C-",1734,"lv",56,33,47915,74971,"NY"
"7990","Indiana","9/29/16","Ipsos","A-",430,"lv",37.21,50.31,46644,72938,"IN"
"7991","California","10/3/16","Ipsos","A-",974,"lv",61.26,27.86,46636,72930,"CA"
"7992","California","10/29/16","SurveyMonkey","C-",2284,"lv",55,30,48025,75154,"CA"
"7993","New Mexico","9/26/16","Ipsos","A-",159,"lv",49.11,35.93,46661,72955,"NM"
"7994","Illinois","10/17/16","Google Consumer Surveys","B",1105,"lv",38.96,29.27,47117,73750,"IL"
"7995","New Mexico","10/21/16","SurveyMonkey","C-",1095,"lv",41,34,47504,74296,"NM"
"7996","Minnesota","10/22/16","SurveyMonkey","C-",671,"lv",47,37,47579,74469,"MN"
"7997","New Hampshire","9/30/16","Google Consumer Surveys","B",74,"lv",46.18,21.23,46489,72687,"NH"
"7998","Arkansas","9/26/16","Ipsos","A-",309,"lv",37.87,53.01,46635,72929,"AR"
"7999","Texas","8/8/16","Dixie Strategies","C+",1018,"lv",35.46,46.27,44834,68696,"TX"
"8000","New Hampshire","9/26/16","Ipsos","A-",186,"lv",49.45,39.51,46659,72953,"NH"
"8001","Massachusetts","10/27/16","SurveyMonkey","C-",707,"lv",58,28,47815,74838,"MA"
"8002","Oklahoma","10/6/16","Google Consumer Surveys","B",226,"lv",33.48,41.63,46722,73026,"OK"
"8003","Massachusetts","10/12/16","Google Consumer Surveys","B",421,"lv",52.83,18.93,46975,73464,"MA"
"8004","Colorado","9/29/16","Ipsos","A-",552,"lv",44.77,44.86,46637,72931,"CO"
"8005","Connecticut","10/22/16","SurveyMonkey","C-",614,"lv",51,36,47562,74452,"CT"
"8006","Pennsylvania","10/12/16","SurveyMonkey","C-",1449,"lv",46,40,47027,73542,"PA"
"8007","New Jersey","10/27/16","SurveyMonkey","C-",674,"lv",55,34,47824,74847,"NJ"
"8008","Texas","10/3/16","Ipsos","A-",583,"lv",33.59,50.14,46672,72966,"TX"
"8009","Wisconsin","9/29/16","Ipsos","A-",687,"lv",45.72,42.28,46678,72972,"WI"
"8010","Texas","10/30/16","SurveyMonkey","C-",2048,"lv",42,46,48172,75441,"TX"
"8011","Kentucky","10/29/16","SurveyMonkey","C-",499,"lv",34,57,48038,75167,"KY"
"8012","California","10/28/16","SurveyMonkey","C-",2505,"lv",55,30,47887,74943,"CA"
"8013","New Hampshire","7/30/16","MassINC Polling Group","A-",609,"lv",47,32,44765,68494,"NH"
"8014","New York","10/17/16","Google Consumer Surveys","B",1165,"lv",44.04,28.96,47137,73770,"NY"
"8015","Iowa","10/28/16","SurveyMonkey","C-",984,"lv",40,45,47898,74954,"IA"
"8016","Texas","10/12/16","SurveyMonkey","C-",1332,"lv",42,44,47028,73543,"TX"
"8017","Massachusetts","9/29/16","Ipsos","A-",671,"lv",48.99,29.85,46651,72945,"MA"
"8018","Oregon","10/12/16","Google Consumer Surveys","B",358,"lv",43.67,24.5,46993,73482,"OR"
"8019","Minnesota","9/29/16","Ipsos","A-",645,"lv",42.03,37.57,46653,72947,"MN"
"8020","Florida","8/11/16","YouGov","B",1194,"lv",45,40,44848,68734,"FL"
"8021","Georgia","10/27/16","SurveyMonkey","C-",2517,"lv",44,46,47804,74827,"GA"
"8022","Nebraska","9/26/16","Ipsos","A-",221,"lv",31.75,47.56,46657,72951,"NE"
"8023","Minnesota","10/27/16","SurveyMonkey","C-",639,"lv",47,38,47817,74840,"MN"
"8024","Iowa","10/29/16","SurveyMonkey","C-",867,"lv",39,45,48036,75165,"IA"
"8025","Mississippi","10/21/16","SurveyMonkey","C-",704,"lv",42,50,47497,74289,"MS"
"8026","Maryland","10/12/16","Google Consumer Surveys","B",349,"lv",47.49,24.96,46976,73465,"MD"
"8027","Michigan","10/12/16","SurveyMonkey","C-",1331,"lv",45,37,47021,73536,"MI"
"8028","Tennessee","10/22/16","SurveyMonkey","C-",644,"lv",38,50,47598,74488,"TN"
"8029","Oklahoma","9/26/16","Ipsos","A-",419,"lv",33.22,53.2,46666,72960,"OK"
